SurvID_1,x2_1,x2_2,x2_3,x2_4,x2_5,x2_6,x2_7,x2_8,x2_9,x2_10,x2_11,x2_12,x2_13,x2_14,x2_15,x2_16,x2_17,x2_18,x2_19,x2_20,x2_21,x2_22,gender,race,instate,college
1211,3,3,3,3,2,3,3,1,2,1,3,2,1,4,2,3,3,2,2,2,2,3,Female,Unknown:U.S.,Y,BMGT
1212,3,3,3,2,2,4,1,1,3,3,2,1,1,3,3,1,1,0,1,3,2,4,Female,Asian:U.S.,N,UGST
1213,4,4,3,2,4,4,4,3,4,4,4,3,1,4,3,1, ,1,1,4,4,4,Female,Black or African American:U.S.,Y,UGST
1214,3,4,4,4,3,4,3,3,4,4,3,4,2,4,4,4,3,4,4,2,4,4,Female,Hispanic:U.S.,N,AGNR
1215,4,3,2,4,3,4,4,4,4,4,4,3,4,4,3,3,1,4,4,4,4,3,Male,Foreign,N,CMNS
1216,3,2,2,2,3,2,0,0,3,3,2,3,2,4,4,2,3,4,2,3,3,2,Male,Foreign,N,CMNS
1217,3,3,4,4,3,4,4,4,4,4,4,4,2,4,2,4,3,4,4,4,4,4,Female,Foreign,N,AGNR
1218,4,4,3,4,4,4,3,4,4,4,4,2,0,4,1,4,1,4,4,3,4,4,Female,Foreign,N,CMNS
1219,4,3,3,4,4,4,4,3,4,4,2,3,1,4,4,2,3,3,2,4,3,4,Female,Foreign,N,UGST
1220,4,4,4,2,1,3,3,3,4,4,4,3,0,2,3,2,2,4,3,4,1,3,Male,Hispanic:U.S.,Y,CMNS
1221,4,1,3,3,2,4,0,0,3,3,2,2,2,4,2,3,2,4,2,3,4,4,Male,White:U.S.,Y,UGST
1222,2,3,3,2,2,4,3,3,3,3,2,4,1,3,3,1,1,1,1,1,3,3,Male,White:U.S.,N,UGST
1223,4,2,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,2,Male,White:U.S.,N,CMNS
1224,2,3,3,3,2,2,2,2,3,2,2,3,3,4,3,2,3,4,3,3,3,3,Male,Asian:U.S.,Y,SPHL
1225,4,4,4,4,4,4,4,4,4,4,4,2,1,4,2,2,3,4,3,3,2,3,Male,Foreign,N,ENGR
1226,3,3,2,3,2,4,2,2,4,4,3,3,3,2,3,4,2,2,3,2,2,3,Male,Foreign,N,UGST
1227,3,3,3,3,3,4,1,1,4,3,1,2,4,3,3,3,3,4,4,3,3,3,Male,Hispanic:U.S.,N,CMNS
1228,2,3,2,2,3,3,3,3,3,3,2,2,0,4,3,3,2,4,4,3,3,3,Male,White:U.S.,N,BMGT
1229,2,2,2,1,1,2,3,3,3,3,3,1,1,4,3,3,2,1,1,3,1,3,Female,Unknown:U.S.,Y,EXST
1230,2,1,1,1,1,3,3,1,3,3,1,0,0,3,0,1,0,3,1,2,0,4,Male,Foreign,N,CMNS
1231,3,3,4,4,3,4,3,3,3,1,2,3,3,4,3,3,1,4,4,3,1,3,Male,White:U.S.,Y,CMNS
1232,4,3,2,3,3,4,4,2,4,3,4,3,4,4,4,3,2,4,3,3,3,3,Female,Foreign,N,INFO
1233,3,2,2,3,2,3,1,2,3,3,3,4,1,4,3,3,2,2,2,3,3,3,Male,White:U.S.,Y,UGST
1234,4,3,1,3,4,4,4,4,4,4,3,2,2,4,3,2,2,3,2,2,3,2,Female,Foreign,N,ARHU
1235,4,3,4,4,3,4,4,3,4,4,3,3,2,3,4,3,3,3,4,4,4,4,Male,White:U.S.,Y,UGST
1236,3,3,2,3,4,4, , ,4,4,0,1,1,4,1,3,1,4,3,3,3,3,Male,Black or African American:U.S.,Y,BSOS
1237,4,4,4,2,3,4,4,4,4,3,4,4,1,4,4,3,3,4,4,4,4,4,Male,Asian:U.S.,Y,UGST
1238,4,4,4,4,4,4,4,4,4,3,3,3,1,4,4,3,3,3,3,3,4,4,Female,Unknown:U.S.,Y,EXST
1239,3,2,2,2,2,4,4,4,4,3,2,2,4,4,2,2,2,4,4,3,4,4,Female,Black or African American:U.S.,Y,ARCH
1240,2,3,3,1,3,3,1,1,3,3,1,3,3,3,2,3,2,4,3,2,3,2,Male,Black or African American:U.S.,Y,EXST
1241,2,3,2,2,3,2,4,0,3,3,4,2,3,3,4,2,2,1,1,3,4,4,Female,White:U.S.,Y,EXST
1242,3,4,4,4,4,4,4,0,4,4,3,2,0,4,4,4,4,4,4,4,4,4,Male,White:U.S.,Y,ENGR
1243,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Male,Foreign,N,ENGR
1244,3,4,4,4,4,4,4,4,4,4,3,4,0,4,4,1,2,4,4,4,4,4,Male,White:U.S.,Y,ENGR
1245,3,3,3,3,3,3,2,2,3,2,3,4,1,4,3,2,2,3,1,3,4,4,Female,Foreign,N,BSOS
1246,4,4,4,4,4,4,4,4,4,3,3,2,3,3,2,3,2,3,2,2,2,2,Female,Foreign,N,BMGT
1247,3,3,3,4,4,3,2,2,3,3,3,4,3,3,3,3,2,4,4,4,3,3,Male,White:U.S.,Y,UGST
1248,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Female,White:U.S.,Y,SPHL
1249,4,4,4,2,1,4,1,1,1,2,4,3,3,4,4,4,4,4,4,4,4,4,Male,White:U.S.,Y,ENGR
1250,4,4,4,4,4,4,4,4,4,4,4,2,3,4,4,4,2,3,4,4,3,3,Male,Foreign,N,BSOS
1251,3,3,3,0,2,3,3,3,3,0,0,3,3,3,3,3,2,4,4,4,2,3,Female,White:U.S.,Y,UGST
1252,4,4,4,3,4,4,4,2,3,3,3,3,1,4,4,1,3,3,3,3,4,4,Female,White:U.S.,Y,AGNR
1253,3,3,1,3,2,3,1,3,3,4,4,1,4,4,3,3,1,4,3,3,3,4,Female,Black or African American:U.S.,Y,CMNS
1254,4,3,3,4,4,4,4,4,4,4,4,2,0,4,4,4,4,4,4,4,4,4,Female,Foreign,N,BMGT
1255,4,4,4,1,2,3,4,0,3,2,4,4,0,4,4,4,2,4,4,4,4,4,Male,Asian:U.S.,Y,UGST
1256,4,4,3,1,2,3,3,3,2,2,2,2,3,4,3,1,3,4,4,3,4,4,Female,Hispanic:U.S.,Y,CMNS
1257,3,4,4,2,2,3,4,4,4,3,3,3,1,4,3,1,4,4,4,4,4,4,Female,Two or More:U.S.,Y,JOUR
1258,3,4,3,3,2,3,1,1,3,3,3,3,3,4,3,4,3,4,4,3,4,3,Male,White:U.S.,Y,ENGR
1259,3,4,4,4,4,3,4,4,4,4,4,3,0,4,4,3,4,4,4,4,4,4,Male,White:U.S.,Y,BMGT
1260,2,3,3,3,2,4,4,4,2,4,1,4,2,4,0,4,2,4,4,3,4,4,Male,Hispanic:U.S.,Y,UGST
1261,3,3,3,3,3,3,3,0,3,3,2,2,0,4,3,3,3,2,2,3,3,3,Male,White:U.S.,N,BMGT
1262,3,3,4,3,2,2,3,3,3,3,4,3,2,4,2,1,2,4,4,3,4,4,Male,White:U.S.,N,EXST
1263,3,2,1,2,2,3,3,3,4,3,1,1,4,4,1,4,1,4,4,4,4,4,Female,Hispanic:U.S.,N,UGST
1264,2,3,3,1,2,2,3,1,4,3,0,2,3,4,3,2,1,4,3,3,3,4,Male,White:U.S.,Y,ENGR
1265,3,4,4,0,2,2,3,3,3,1,4,4,0,4,2,1,1,3,3,2,1,3,Male,White:U.S.,Y,ENGR
1266,4,3,3,3,3,3,1,1,4,3,2,2,1,4,3,2,0,4,3,0,2,3,Female,Two or More:U.S.,N,BSOS
1267,3,3,3,2,2,3,4,2,3,3,3,3,1,4,3,2,2,1,4,4,3,3,Male,White:U.S.,Y,UGST
1268,3,3,4,3,2,4,0,0,4,4,3,4,3,4,4,1,3,4,4,3,2,4,Male,White:U.S.,Y,AGNR
1269,4,3,4,3,3,4,3,3,4,4,4,2,3,4,4,2,4,4,4,4,3,4,Male,Black or African American:U.S.,Y,BMGT
1270,3,2,2,3,2,3,3,3,2,2,4,1,3,4,2,1,2,3,3,3,2,3,Male,Asian:U.S.,Y,ENGR
1271,4,4,3,4,4,4,4,3,1,3,2,3,3,4,3,4,3,4,4,3,3,4,Male,Asian:U.S.,Y,AGNR
1272,3,2,2,3,2,3,3,2,2,3,2,3,2,3,3,2,1,2,2,3,3,3,Male,Unknown:U.S.,Y,EXST
1273,3,2,3,2,4,3,0,0,2,3,2,4,1,4,1,3,3,4,1,4,4,4,Male,White:U.S.,Y,EXST
1274,3,3,2,1,3,3,4,4,4,2,3,2,1,4,3,3,3,4,3,4,4,3,Female,White:U.S.,Y,ENGR
1275,3,3,2,2,3,3,3,2,4,3,4,3,1,3,3,2,2,1,2,3,2,3,Male,White:U.S.,Y,UGST
1276,4,3,4,3,3,3,4,3,3,2,3,2,3,4,3,1,3,0,0,3,3,4,Female,White:U.S.,N,UGST
1277,4,4,4,3,3,4,3,0,4,4,3,3,0,4,4,1,3,4,2,4,3,4,Female,White:U.S.,Y,BSOS
1278,3,2,3,3,3,3,3,3,3,3,2,2,0,4,3,2,3,3,3,2,2,3,Male,White:U.S.,N,ARHU
1279,3,2,2,4,2,3,0, ,4,3,2,3,3,4,3,1,1,3,3,3,2,4,Female,Asian:U.S.,N,CMNS
1280,4,4,4,3,2,3,2,2,4,4,3,4,0,4,4,3,2,4,4,4,4,4,Male,White:U.S.,Y,CMNS
1281,3,3,2,3,4,3,3,3,3,4,2,4,2,4,4,3,2,4,4,2,3,3,Male,Asian:U.S.,Y,CMNS
1282,3,3,2,1,0,4,0,2,1,2,4,2,1,4,4,4,2,4,4,1,4,4,Female,Asian:U.S.,Y,CMNS
1283,3,3,2,3,2,4,4,2,2,2,4,3,1,4,3,3,2,3,3,3,2,4,Male,Asian:U.S.,Y,ENGR
1284,4,4,4,2,2,3,3,1,4,3,4,3,3,4,4,1,2,4,4,2,3,4,Male,Asian:U.S.,Y,CMNS
1285,3,3,2,2,1,3,3,1,2,2,3,2,3,4,3,0,2,4,4,3,1,3,Female,White:U.S.,Y,CMNS
1286,4,4,4,3,3,3,2,2,4,3,4,4,2,4,3,4,3,4,4,3,4,4,Female,White:U.S.,Y,CMNS
1287,1,1,0,2,3,3,2,2,3,1,1,2,4,3,3,0,0,3,3,1,1,1,Male,Hispanic:U.S.,N,ENGR
1288,1,3,4,2,2,3,1,0,4,3,4,4,0,4,2,1,0,4,4,0,3,4,Male,White:U.S.,Y,ENGR
1289,2,4,4,1,2,3,1,1,1,2,4,3,3,4,4,1,4,4,4,4,4,4,Female,White:U.S.,Y,CMNS
1290,3,3,3,3,2,3,3,3,3,3,2,3,3,3,2,3,1,4,4,3,4,3,Male,Hispanic:U.S.,Y,SPHL
1291,4,4,4,4,4,4,4,4,4,4,3,4,0,4,4,4,3,2,3,4,4,4,Female,Foreign,N,UGST
1292,3,4,2,4,4,4,4,4,4,4,4,2,3,3,2,4,2,4,1,3,1,4,Female,Foreign,N,CMNS
1293,3,4,4,3,2,4,4,4,4,4,4,3,4,4,4,3,3,1,0,3,4,4,Female,Foreign,N,UGST
1294,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,1,3,4,4,3,4,4,Male,White:U.S.,N,PLCY
1295,4,4,4,4,3,2,2,2,3,3,2,3,3,3,3,2,3,4,4,4,2,3,Female,White:U.S.,Y,UGST
1296,3,4,3,3,3,4,3,3,4,2,4,2,4,4,4,1,2,4,4,3,2,4,Male,Asian:U.S.,Y,BSOS
1297,1,3,4,1,3,2,3,1,3,3,4,3,4,4,1,1,1,4,4,4,3,3,Male,Two or More:U.S.,N,CMNS
1298,3,3,2,2,2,2,3,2,3,3,3,3,2,3,2,2,2,3,3,2,3,3,Male,Asian:U.S.,Y,EXST
1299,3,3,3,2,3,2,4,4,3,3,2,3,4,4,4,2,0,0,0,1,3,3,Male,Asian:U.S.,Y,EXST
1300,3,3,3,2,2,3,3,1,4,3,4,2,3,4,4,1,2,4,3,3,3,4,Female,Black or African American:U.S.,Y,CMNS
1301,4,4,3,3,3,3,3,3,4,3,2,3,1,4,4,1,3,1,1,3,2,4,Female,White:U.S.,N,EXST
1302,4,3,3,3,2,3,4,4,3,4,4,4,2,4,4,1,3,4,4,4,4,3,Male,Black or African American:U.S.,Y,ENGR
1303,4,3,3,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,Female,White:U.S.,Y,CMNS
1304,2,3,3,3,3,3,3,3,3,3,2,2,1,4,1,2,2,3,3,3,3,3,Female,White:U.S.,Y,EXST
1305,4,3,3,3,3,4,3,3,4,2,2,3,0,4,3,3,3,4,4,3,3,4,Female,White:U.S.,N,SPHL
1306,4,3,3,3,2,3,4,3,4,4,3,3,0,4,4,3,2,0,4,2,2,3,Male,White:U.S.,N,UGST
1307,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,3,3,4,4,4,4,4,Female,White:U.S.,N,AGNR
1308,2,1,1,2,2,2,1,1,2,1,0,2,4,4,3,2,2,2,2,1,2,3,Male,Asian:U.S.,Y,UGST
1309,3,4,3,3,2,4,4,1,1,3,4,2,1,4,4,1,3,3,3,3,2,4,Female,Hispanic:U.S.,Y,ENGR
1310,4,3,3,2,2,3,3,1,4,2,1,4,1,4,4,1,2,4,4,4,1,3,Male,White:U.S.,N,EXST
1311,3,2,3,0,2,4,4,0,4,4,4,2,1,4,4,0,2,4,4,2,4,4,Female,Black or African American:U.S.,Y,EXST
1312,3,4,3,3,2,4,4,4,4,4,4,1,4,4,1,4,1,1,1,4,1,3,Female,White:U.S.,N,UGST
1313,3,3,3,2,3,3,3,3,2,3,3,4,3,3,3,2,3,3,3,3,3,3,Male,White:U.S.,N,CMNS
1314,3,4,3,2,3,4,4,4,4,2,1,3,2,4,0,4,2,4,4,4,4,4,Male,White:U.S.,Y,EXST
1315,4,4,3,3,1,3,3,3,3,1,3,1,3,4,3,1,3,4,4,3,3,4,Female,White:U.S.,Y,UGST
1316,3,3,3,2,3,2,3,3,1,3,2,4,0,4,3,3,2,3,3,2,3,3,Male,White:U.S.,N,BSOS
1317,3,3,3,2,3,4,4,2,4,2,3,4,1,4,3,3,3,4,3,3,3,3,Female,White:U.S.,Y,CMNS
1318,2,3,3,2,3,4,3,3,4,3,4,4,2,4,4,3,3,4,3,4,3,4,Female,White:U.S.,N,BSOS
1319,3,4,4,2,3,3,4,4,2,3,1,2,1,4,3,2,4,1,3,4,3,4,Female,White:U.S.,N,EXST
1320,2,4,4,3,3,3,3,1,3,3,4,4,1,4,3,4,3,4,4,4,4,3,Male,White:U.S.,N,SPHL
1321,3,2,3,1,1,2,1,1, ,0,1,4,0,4,3,1,2,3,3,1,2,3,Male,Hispanic:U.S.,Y,CMNS
1322,4,4,4,3,3,3,4,3,4,4,2,3,1,4,3,4,3,1,4,4,4,4,Male,White:U.S.,Y,EXST
1323,4,4,4,4,4,4,4,4,4,4,4,3,1,4,4,4,4,4,4,4,4,4,Male,White:U.S.,Y,BMGT
1324,3,1,2,2, ,3,1,1,0,1,2,3,3,4,3,1,2,4,4,2,1,3,Male,White:U.S.,Y,BSOS
1325,3,2,2,3,2,3,3,3,1,1,3,3,1,4,3,3,1,3,3,3,2,3,Male,White:U.S.,Y,EXST
1326,2,3,3,2,2,3,3,2,3,2,4,3,2,4,1,1,1,3,3,3,3,4,Female,White:U.S.,Y,CMNS
1327,3,4,2,2,2,3,4,4,4,4,3,3,4,4,4,4,1,4,4,4,4,4,Female,White:U.S.,N,BMGT
1328,2,3,3,1,1,2,3,3,3,3,2,1,2,3,3,1,1,3,3,4,3,3,Female,White:U.S.,Y,CMNS
1329,3,4,4,2,3,4,4,1,4,2,2,3,3,4,3,3,3,2,2,4,3,4,Male,White:U.S.,N,UGST
1330,4,3,2,1,3,3,4,3,4,3,4,4,4,4,4,4,3,4,3,3,2,4,Male,Hispanic:U.S.,Y,EXST
1331,3,4,2,3,2,4,3,2,3,4,4,4,4,4,4,1,1,3,2,3,4,3,Male,Asian:U.S.,Y,CMNS
1332,3,3,2,2,2,3,3,3,4,3,3,3,2,4,3,2,2,2,3,3,3,3,Female,White:U.S.,N,UGST
1333,3,3,2,0,2,3,4,4,4,3,2,3,0,4,3,3,1,3,3,3,2,3,Male,White:U.S.,N,EXST
1334,3,3,2,3,3,3,3,3,3,1,3,2,2,3,3,3,2,1,1,3,3,3,Female,White:U.S.,Y,BSOS
1335,2,3,2,2,1,2,4,4,3,2,2,2,3,4,2,2,3,2,1,2,2,3,Male,White:U.S.,Y,SPHL
1336,3,3,2,1,2,3,2,3,3,3,3,3,4,3,4,2,2,3,3,3,3,3,Male,Asian:U.S.,Y,BSOS
1337,4,3,1,2,2,4,4,4,4,4,2,3,3,4,3,1,1,3,3,2,3,4,Female,White:U.S.,Y,CMNS
1338,3,3,3,4,4,4,4,3,4,4,3,3,2,4,4,4,3,4,2,3,3,3,Male,White:U.S.,N,EXST
1339,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,2,3,2,Male,White:U.S.,N,CMNS
1340,3,3,3,3,3,3,2,2,3,3,2,3,1,3,3,1,1,1,2,2,3,3,Male,White:U.S.,N,UGST
1341,3,4,3,4,2,4,3,3,3,3,2,2,3,4,3,2,3,2,2,3,3,3,Male,White:U.S.,N,UGST
1342,4,4,4,3,3,4,4,4,4,3,3,3,2,4,3,2,2,4,3,3,3,4,Female,White:U.S.,N,BSOS
1343,2,3,3,3,2,3,1,1,3,3,3,2,3,4,2,3,3,3,3,3,1,3,Male,White:U.S.,Y,CMNS
1344,4,4,3,4,4,4,4,4,4,4,2,4,2,4,4,3,3,3,3,3,4,4,Male,Black or African American:U.S.,Y,UGST
1345,4,4,2,4,4,4,4,2,4,4,3,4,1,4,4,4,3,4,4,4,4,4,Female,White:U.S.,Y,UGST
1346,3,3,3,2,3,4,3,2,3,2,3,4,0,4,4,3,1,2,3,3,3,4,Male,White:U.S.,Y,UGST
1347,3,3,3,3,3,3,4,4,3,3,2,3,3,4,4,3,3,1,3,4,3,3,Female,White:U.S.,Y,UGST
1348,1,3,1,2,3,4,1,1,1,3,2,3,4,4,0,0,0,4,1,1,1,4,Female,Black or African American:U.S.,Y,SPHL
1349,4,4,3,3,3,4,4,2,0,3,3,3,1,4,3,2,3,4,3,3,3,3,Male,White:U.S.,Y,ENGR
1350,4,4,4,3,2,4,3,3,4,3,2,2,0,4,4,2,3,4,4,4,4,4,Female,White:U.S.,N,EXST
1351,3,3,3,4,2,4,4,3,4,4,3,3,4,4,4,1,1,4,4,3,4,4,Female,White:U.S.,Y,EXST
1352,4,3,2,1,3,4,0,3,4,4,4,4,0,4,2,1,2,4,2,4,3,4,Male,White:U.S.,Y,BMGT
1353,3,2,2,2,1,3,3,3,3,3,4,2,1,4,3,3,1,4,4,3,4,2,Female,White:U.S.,N,ENGR
1354,2,4,1,3,2,3,0,0,1,2,0,4,0,4,2,2,1,0,3,2,3,3,Male,White:U.S.,N,UGST
1355,3,3,3,2,2,3,3,3,3,2,3,2,0,4,3,3,2,4,2,3,3,3,Female,White:U.S.,N,BSOS
1356,3,3,3,2,2,4,1,1,4,4,1,3,3,4,4,2,4,4,4,4,4,4,Female,White:U.S.,N,EXST
1357,3,3,3,2,2,3,4,3,2,2,4,4,3,3,2,4,2,1,1,3,3,3,Male,White:U.S.,N,UGST
1358,3,2,3,1,2,2,1,2,3,3,3,1,3,4,2,3,2,4,3,3,3,3,Female,White:U.S.,N,BSOS
1359,2,3,2,1,1,3,3,3,3,3,1,2,0,3,3,2,1,0,3,2,1,3,Female,White:U.S.,N,UGST
1360,3,4,4,3,3,4,4,4,4,4,1,2,0,4,4,2,3,1,1,4,4,3,Male,White:U.S.,N,UGST
1361,3,3,3,3,2,4,3,1,3,3,2,3,2,4,3,3,2,4,4,4,3,3,Female,White:U.S.,Y,UGST
1362,3,3,3,3,3,3,3,3,3,3,3,3,0,4,4,3,3,3,3,3,3,3,Male,Asian:U.S.,Y,EXST
1363,4,3,3,2,3,3,1,3,3,3,3,3,3,4,3,3,2,2,3,3,3,3,Female,Hispanic:U.S.,N,UGST
1364,3,3,3,2,3,2,3,3,4,2,1,2,4,3,3,2,3,4,4,3,3,3,Female,White:U.S.,Y,ARCH
1365,3,3,3,2,1,2,2,2,3,3,2,2,2,3,3,3,2,3,3,3,2,2,Male,White:U.S.,Y,BMGT
1366,3,3,3,3,3,3,3,3,3,3,0,2,2,4,4,1,3,2,2,3,3,2,Female,White:U.S.,N,EXST
1367,2,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,1,2,2,4,3,3,Male,White:U.S.,N,UGST
1368,3,4,4,4,2,4,4,4,4,4,2,2,3,4,3,1,4,4,4,3,3,3,Female,Foreign,Y,EXST
1369,4,4,4,4,4,4,2,4,4,4,2,4,2,4,4,4,2,4,4,4,4,4,Male,Asian:U.S.,Y,EXST
1370,2,2,3,3,2,3,3,1,3,1,3,2,3,4,1,2,1,3,3,2,2,4,Female,Asian:U.S.,Y,CMNS
1371,4,3,3,4,4,4,4,1,4,4,1,4,1,4,3,4,2,3,3,2,4,2,Male,White:U.S.,N,EXST
1372,3,3,3,3,2,3,2,3,4,2,1,4,3,4,4,3,2,4,2,3,3,3,Male,White:U.S.,N,SPHL
1373,3,3,3,2,2,4,1,3,3,1,1,3,1,4,3,4,3,1,2,2,2,3,Female,White:U.S.,N,EXST
1374,3,3,3,2,2,4,3,3,2,1,1,4,0,4,3,3,3,4,4,3,4,4,Male,White:U.S.,Y,BMGT
1375,4,4,4,4,3,4,4,4,4,4,4,2,2,2,4,4,4,2,3,4,4,4,Male,White:U.S.,Y,EXST
1376,3,3,3,3,2,3,4,0,4,4,4,3,0,4,3,2,2,4,4,4,4,4,Female,White:U.S.,Y,CMNS
1377,3,2,2,2,2,3,3,2,3,4,1,2,0,4,3,3,2,1,3,3,2,3,Male,White:U.S.,Y,UGST
1378,2,2,1,1,1,3,3,1,2,0,2,3,0,4,2,3,1,3,3,3,2,3,Male,White:U.S.,Y,UGST
1379,4,3,4,4,3,4,1,1,4,3,3,4,1,4,4,3,4,4,3,4,4,3,Male,White:U.S.,Y,BMGT
1380,3,4,4,4,3,3,2,3,4,3,4,3,2,4,3,3,3,3,4,3,3,4,Male,Asian:U.S.,Y,ENGR
1381,2,4,3,2,2,3,4,1,3,3,4,3,0,4,3,3,3,4,4,3,3,3,Male,Asian:U.S.,Y,BMGT
1382,2,4,4,3,3,4,3,2,3,3,2,3,0,4,4,4,3,4,4,4,4,4,Female,White:U.S.,Y,BMGT
1383,3,3,3,3,2,3,4,4,2,2,2,3,1,4,3,2,2,3,2,3,4,4,Female,White:U.S.,N,EXST
1384,2,3,2,1,2,3,3,3,3,2,2,2,1,3,3,3,2,0,0,3,2,2,Female,White:U.S.,N,UGST
1385,3,3,3,3,2,3,1,1,1,1,3,2,2,4,3,3,3,4,4,3,1,3,Female,White:U.S.,N,JOUR
1386,3,3,4,2,2,4,3,3,3,3,2,3,1,4,3,1,3,3,3,3,3,4,Male,White:U.S.,Y,ARCH
1387,4,4,3,4,4,4,4,4,4,3,2,2,1,4,4,1,2,3,4,1,3,4,Male,Two or More:U.S.,Y,UGST
1388,2,3,3,2,2,3,1,2,3,1,2,3,3,3,3,3,2,2,2,3,3,3,Male,White:U.S.,Y,EXST
1389,3,3,3,3,3,3,4,2,1,2,1,3,2,4,4,2,2,4,4,4,4,4,Male,Black or African American:U.S.,Y,CMNS
1390,3,3,2,3,2,4,3,3,1,3,4,2,4,3,3,1,2,4,3,2,2,3,Female,Black or African American:U.S.,Y,ARHU
1391,2,3,1,1,1,3,3,3,3,2,2,3,0,4,3,1,1,2,2,2,1,4,Male,White:U.S.,Y,ENGR
1392,4,4,4,4,4,4,4,4,4,3,2,3,2,4,4,1,1,3,4,3,4,4,Female,White:U.S.,N,EXST
1393,3,3,4,2,1,4,1,1,4,4,3,4,2,4,3,3,3,3,4,4,4,4,Male,White:U.S.,N,UGST
1394,3,3,3,3,2,1,4,4,0,4,2,2,1,4,4,4,3,0,3,3,2,4,Female,White:U.S.,N,EXST
1395,4,4,3,4,4,3,4,0,3,1,4,4,4,4,4,1,1,4,4,2,4,4,Male,Black or African American:U.S.,Y,CMNS
1396,3,4,4,4,3,3,3,2,3,4,3,3,0,4,4,4,3,3,3,3,3,3,Male,White:U.S.,Y,EXST
1397,3,3,3,1,1,3,3,3,3,0,1,3,0,4,3,3,2,0,0,1,3,3,Female,White:U.S.,N,UGST
1398,4,3,4,3,3,4,2,2,3,1,3,3,3,3,3,3,3,4,4,4,3,3,Male,Two or More:U.S.,N,CMNS
1399,0,3,2,3,0,3,3,3,2,2,0,3,3,3,3,3,1,1,3,3,2,2,Male,White:U.S.,N,UGST
1400,2,3,3,2,2,3,3,3,2,1,2,2,4,4,1,1,3,3,3,3,2,3,Female,White:U.S.,Y,EXST
1401,2,3,3,1,3,3,3,3,4,3,2,1,2,4,2,1,2,4,3,3,4,4,Male,White:U.S.,Y,AGNR
1402,3,3,3,4,2,3,2,0,4,4,2,4,0,4,3,3,3,1,3,3,4,4,Male,White:U.S.,Y,EXST
1403,2,2,3,1,1,3,3,3,4,2,3,1,4,4,2,1,2,4,4,4,2,4,Female,White:U.S.,N,EXST
1404,3,3,4,3,2,3,1,1,3,3,3,2,1,4,3,1,2,3,3,3,4,4,Female,White:U.S.,Y,CMNS
1405,3,3,4,3,3,3,3,3,1,1,1,3,2,3,3,2,2,4,2,3,3,3,Male,Hispanic:U.S.,Y,BSOS
1406,2,3,2,1,4,3,3,3,4,4,1,3,1,4,4,4,3,4,4,4,4,4,Female,White:U.S.,Y,UGST
1407,4,2,3,3,3,4,3,2,4,2,3,3,0,4,3,3,2,4,3,2,2,4,Male,White:U.S.,Y,CMNS
1408,4,4,4,0,2,3,4,4,4,4,4,4,1,4,1,1,2,4,4,4,3,3,Female,White:U.S.,N,UGST
1409,4,4,4,4,2,4,4,1,4,4,2,4,2,4,2,4,2,4,4,4,4,4,Female,Hispanic:U.S.,Y,BMGT
1410,3,4,4,1,2,2,1,1,3,3,4,3,3,4,3,3,3,4,4,4,3,4,Female,White:U.S.,Y,AGNR
1411,3,3,4,3,2,3,4,3,4,4,2,4,0,4,4,2,3,4,4,4,4,4,Male,White:U.S.,Y,ENGR
1412,3,3,3,3,2,3,1,1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,Female,White:U.S.,N,BSOS
1413,3,3,3,1,3,2,3,3,2,1,3,2,4,1,2,2,3,2,3,3,3,1,Female,White:U.S.,N,UGST
1414,4,4,4,4,4,3,4,2,4,4,0,4,2,4,4,4,2,4,4,3,4,4,Male,White:U.S.,N,JOUR
1415,2,3,2,2,3,3,3,3,4,3,0,2,1,4,4,4,2,4,4,3,4,4,Female,White:U.S.,N,SPHL
1416,3,3,2,4,4,4,4,4,4,4,1,3,1,3,3,2,3,3,3,3,3,3,Female,White:U.S.,N,EXST
1417,4,4,4,3,2,4,4,4,4,4,3,3,1,4,4,3,4,2,2,4,4,4,Female,White:U.S.,N,UGST
1418,3,3,3,1,1,4,2,1,4,4,2,4,1,3,4,4,4,4,4,4,3,3,Male,Hispanic:U.S.,N,EXST
1419,2,3,3,2,2,3,3,2,3,3,2,3,1,4,3,2,2,4,4,3,3,4,Male,White:U.S.,N,EXST
1420,3,3,3,2,1,2,3,3,4,3,2,3,1,4,3,4,3,1,1,3,3,3,Male,White:U.S.,Y,UGST
1421,2,3,2,1,2,3,3,1,3,3,1,3,3,4,3,4,1,2,2,3,3,3,Male,White:U.S.,Y,UGST
1422,3,4,2,3,2,4,4,4,4,3,2,4,1,4,4,2,2,1,1,2,3,3,Male,Hispanic:U.S.,N,UGST
1423,3,4,4,3,3,4,4,0,4,3,3,3,1,4,3,1,3,1,3,3,4,4,Female,White:U.S.,N,EXST
